Timestamp,Label,Value
2026-01-22 04:09:20.933612,nya,671
2026-01-22 04:09:21.059130,nya,673
2026-01-22 04:09:21.183649,nya,675
2026-01-22 04:09:21.307165,nya,677
2026-01-22 04:09:21.432762,nya,679
2026-01-22 04:09:21.554938,nya,681
2026-01-22 04:09:21.678389,nya,683
2026-01-22 04:09:21.803206,nya,685
2026-01-22 04:09:21.928044,nya,687
2026-01-22 04:09:22.052467,nya,689
2026-01-22 04:09:22.175427,nya,691
2026-01-22 04:09:22.299536,nya,693
2026-01-22 04:09:22.422024,nya,695
2026-01-22 04:09:22.545655,nya,697
2026-01-22 04:09:22.667507,nya,699
2026-01-22 04:09:22.792505,nya,701
2026-01-22 04:09:22.916775,nya,703
2026-01-22 04:09:23.040897,nya,705
2026-01-22 04:09:23.164991,nya,707
2026-01-22 04:09:23.289578,nya,709
2026-01-22 04:09:23.413914,nya,711
2026-01-22 04:09:23.539519,nya,713
2026-01-22 04:09:23.662656,nya,715
2026-01-22 04:09:23.787693,nya,717
2026-01-22 04:09:23.913315,nya,719
2026-01-22 04:09:24.037293,nya,721
2026-01-22 04:09:24.161191,nya,723
2026-01-22 04:09:24.285262,nya,725
2026-01-22 04:09:24.411182,nya,727
2026-01-22 04:09:24.535605,nya,729
2026-01-22 04:09:24.657306,nya,731
2026-01-22 04:09:24.780866,nya,733
2026-01-22 04:09:24.905769,nya,735
2026-01-22 04:09:25.031800,nya,737
2026-01-22 04:09:25.156885,nya,739
2026-01-22 04:09:25.280981,nya,741
2026-01-22 04:09:25.406791,nya,743
2026-01-22 04:09:25.531881,nya,745
2026-01-22 04:09:25.657931,nya,747
2026-01-22 04:09:25.782925,nya,749
2026-01-22 04:09:25.907784,nya,751
2026-01-22 04:09:26.031456,nya,753
2026-01-22 04:09:26.155504,nya,755
2026-01-22 04:09:26.279821,nya,757
2026-01-22 04:09:26.403185,nya,759
2026-01-22 04:09:26.528390,nya,761
2026-01-22 04:09:26.651852,nya,763
2026-01-22 04:09:26.777141,nya,765
2026-01-22 04:09:26.902248,nya,767
2026-01-22 04:09:27.026876,nya,769
2026-01-22 04:09:27.152885,nya,771
2026-01-22 04:09:27.275349,nya,773
2026-01-22 04:09:27.400015,nya,775
2026-01-22 04:09:27.523890,nya,777
2026-01-22 04:09:27.646694,nya,779
2026-01-22 04:09:27.770517,nya,781
2026-01-22 04:09:27.895832,nya,783
2026-01-22 04:09:28.021552,nya,785
2026-01-22 04:09:28.144996,nya,787
2026-01-22 04:09:28.269950,nya,789
2026-01-22 04:09:28.392380,nya,791
2026-01-22 04:09:28.518996,nya,793
2026-01-22 04:09:28.645186,nya,795
2026-01-22 04:09:28.768343,nya,797
2026-01-22 04:09:28.894057,nya,799
2026-01-22 04:09:29.018250,nya,801
2026-01-22 04:09:29.144000,nya,803
2026-01-22 04:09:29.267882,nya,805
2026-01-22 04:09:29.395432,nya,807
2026-01-22 04:09:29.518278,nya,809
2026-01-22 04:09:29.644915,nya,811
2026-01-22 04:09:29.768362,nya,813
2026-01-22 04:09:29.891936,nya,815
2026-01-22 04:09:30.017168,nya,817
2026-01-22 04:09:30.141637,nya,819
2026-01-22 04:09:30.266753,nya,821
2026-01-22 04:09:30.391141,nya,823
2026-01-22 04:09:30.516371,nya,825
2026-01-22 04:09:30.642290,nya,827
2026-01-22 04:09:30.767587,nya,829
2026-01-22 04:09:30.890517,nya,831
2026-01-22 04:09:31.015804,nya,833
2026-01-22 04:09:31.141033,nya,835
2026-01-22 04:09:31.265598,nya,837
2026-01-22 04:09:31.390953,nya,839
2026-01-22 04:09:31.515957,nya,841
2026-01-22 04:09:31.641453,nya,843
2026-01-22 04:09:31.769868,nya,845
2026-01-22 04:09:31.894352,nya,847
2026-01-22 04:09:32.020818,nya,849
2026-01-22 04:09:32.144737,nya,851
2026-01-22 04:09:32.269785,nya,853
2026-01-22 04:09:32.394275,nya,855
2026-01-22 04:09:32.520059,nya,857
2026-01-22 04:09:32.645666,nya,859
2026-01-22 04:09:32.771968,nya,861
2026-01-22 04:09:32.899649,nya,863
2026-01-22 04:09:33.024595,nya,865
2026-01-22 04:09:33.148722,nya,867
2026-01-22 04:09:33.272945,nya,869
2026-01-22 04:09:33.397792,nya,871
2026-01-22 04:09:33.522526,nya,873
2026-01-22 04:09:33.646464,nya,875
2026-01-22 04:09:33.772288,nya,877
2026-01-22 04:09:33.897524,nya,879
2026-01-22 04:09:34.022298,nya,881
2026-01-22 04:09:34.145964,nya,883
2026-01-22 04:09:34.270975,nya,885
2026-01-22 04:09:34.396221,nya,887
2026-01-22 04:09:34.521142,nya,889
2026-01-22 04:09:34.645430,nya,891
2026-01-22 04:09:34.770929,nya,893
2026-01-22 04:09:34.895542,nya,895
2026-01-22 04:09:35.021047,nya,897
2026-01-22 04:09:35.148286,nya,899
2026-01-22 04:09:35.271112,nya,901
2026-01-22 04:09:35.395093,nya,903
2026-01-22 04:09:35.519754,nya,905
2026-01-22 04:09:35.643969,nya,907
2026-01-22 04:09:35.768191,nya,909
2026-01-22 04:09:35.892199,nya,911
2026-01-22 04:09:36.017946,nya,913
2026-01-22 04:09:36.141440,nya,915
2026-01-22 04:09:36.267450,nya,917
2026-01-22 04:09:36.393107,nya,919
2026-01-22 04:09:36.518303,nya,921
2026-01-22 04:09:36.643203,nya,923
2026-01-22 04:09:36.767739,nya,925
2026-01-22 04:09:36.891078,nya,927
2026-01-22 04:09:37.015773,nya,929
2026-01-22 04:09:37.138649,nya,931
2026-01-22 04:09:37.262555,nya,933
2026-01-22 04:09:37.387291,nya,935
2026-01-22 04:09:37.511740,nya,937
2026-01-22 04:09:37.635621,nya,939
2026-01-22 04:09:37.758930,nya,941
2026-01-22 04:09:37.883559,nya,943
2026-01-22 04:09:38.006687,nya,945
2026-01-22 04:09:38.130775,nya,947
2026-01-22 04:09:38.253568,nya,949
2026-01-22 04:09:38.378895,nya,951
2026-01-22 04:09:38.501667,nya,953
2026-01-22 04:09:38.625781,nya,955
2026-01-22 04:09:38.749746,nya,957
2026-01-22 04:09:38.874981,nya,959
2026-01-22 04:09:38.998743,nya,961
2026-01-22 04:09:39.121709,nya,963
2026-01-22 04:09:39.246970,nya,965
2026-01-22 04:09:39.371986,nya,967
2026-01-22 04:09:39.497558,nya,969
2026-01-22 04:09:39.621767,nya,971
2026-01-22 04:09:39.747636,nya,973
2026-01-22 04:09:39.872357,nya,975
2026-01-22 04:09:39.995954,nya,977
2026-01-22 04:09:40.120007,nya,979
2026-01-22 04:09:40.244684,nya,981
2026-01-22 04:09:40.368504,nya,983
2026-01-22 04:09:40.492186,nya,985
2026-01-22 04:09:40.615396,nya,987
2026-01-22 04:09:40.740812,nya,989
2026-01-22 04:09:40.866128,nya,991
2026-01-22 04:09:40.991783,nya,993
2026-01-22 04:09:41.115375,nya,995
2026-01-22 04:09:41.241220,nya,997
2026-01-22 04:09:41.366991,nya,999
2026-01-22 04:09:41.491788,nya,1001
2026-01-22 04:09:41.616279,nya,1003
2026-01-22 04:09:41.740660,nya,1005
2026-01-22 04:09:41.864553,nya,1007
2026-01-22 04:09:41.987551,nya,1009
2026-01-22 04:09:42.111891,nya,1011
2026-01-22 04:09:42.236326,nya,1013
2026-01-22 04:09:42.360830,nya,1015
2026-01-22 04:09:42.485578,nya,1017
2026-01-22 04:09:42.609177,nya,1019
2026-01-22 04:09:42.734349,nya,1021
2026-01-22 04:09:42.859105,nya,1023
2026-01-22 04:09:42.984323,nya,1025
2026-01-22 04:09:43.110155,nya,1027
2026-01-22 04:09:43.234517,nya,1029
2026-01-22 04:09:43.357748,nya,1031
2026-01-22 04:09:43.482097,nya,1033
2026-01-22 04:09:43.607649,nya,1035
2026-01-22 04:09:43.731643,nya,1037
2026-01-22 04:09:43.855881,nya,1039
2026-01-22 04:09:43.981502,nya,1041
2026-01-22 04:09:44.106297,nya,1043
2026-01-22 04:09:44.231367,nya,1045
2026-01-22 04:09:44.355489,nya,1047
2026-01-22 04:09:44.481243,nya,1049
2026-01-22 04:09:44.605315,nya,1051
2026-01-22 04:09:44.729538,nya,1053
2026-01-22 04:09:44.853713,nya,1055
2026-01-22 04:09:44.979797,nya,1057
2026-01-22 04:09:45.105014,nya,1059
2026-01-22 04:09:45.228576,nya,1061
2026-01-22 04:09:45.353600,nya,1063
2026-01-22 04:09:45.477337,nya,1065
2026-01-22 04:09:45.603312,nya,1067
2026-01-22 04:09:45.728654,nya,1069
2026-01-22 04:09:45.850787,nya,1071
2026-01-22 04:09:45.974200,nya,1073
2026-01-22 04:09:46.099864,nya,1075
2026-01-22 04:09:46.225609,nya,1077
2026-01-22 04:09:46.350894,nya,1079
2026-01-22 04:09:46.474966,nya,1081
2026-01-22 04:09:46.598477,nya,1083
2026-01-22 04:09:46.722481,nya,1085
2026-01-22 04:09:46.846977,nya,1087
2026-01-22 04:09:46.971842,nya,1089
2026-01-22 04:09:47.096798,nya,1091
2026-01-22 04:09:47.219842,nya,1093
2026-01-22 04:09:47.342831,nya,1095
2026-01-22 04:09:47.466986,nya,1097
2026-01-22 04:09:47.592263,nya,1099
2026-01-22 04:09:47.716066,nya,1101
2026-01-22 04:09:47.839624,nya,1103
2026-01-22 04:09:47.963991,nya,1105
2026-01-22 04:09:48.087672,nya,1107
2026-01-22 04:09:48.212147,nya,1109
2026-01-22 04:09:48.336967,nya,1111
2026-01-22 04:09:48.461478,nya,1113
2026-01-22 04:09:48.585659,nya,1115
2026-01-22 04:09:48.710634,nya,1117
2026-01-22 04:09:48.836859,nya,1119
2026-01-22 04:09:48.961687,nya,1121
2026-01-22 04:09:49.085585,nya,1123
2026-01-22 04:09:49.209872,nya,1125
2026-01-22 04:09:49.333678,nya,1127
2026-01-22 04:09:49.459499,nya,1129
2026-01-22 04:09:49.584199,nya,1131
2026-01-22 04:09:49.710731,nya,1133
2026-01-22 04:09:49.835643,nya,1135
2026-01-22 04:09:49.961464,nya,1137
2026-01-22 04:09:50.085477,nya,1139
2026-01-22 04:09:50.210851,nya,1141
2026-01-22 04:09:50.334430,nya,1143
2026-01-22 04:09:50.455854,nya,1145
2026-01-22 04:09:50.580636,nya,1147
2026-01-22 04:09:50.705538,nya,1149
2026-01-22 04:09:50.832069,nya,1151
2026-01-22 04:09:50.955417,nya,1153
2026-01-22 04:09:51.079899,nya,1155
2026-01-22 04:09:51.203627,nya,1157
2026-01-22 04:09:51.327822,nya,1159
2026-01-22 04:09:51.453093,nya,1161
2026-01-22 04:09:51.577920,nya,1163
2026-01-22 04:09:51.701833,nya,1165
2026-01-22 04:09:51.825005,nya,1167
2026-01-22 04:09:51.949916,nya,1169
2026-01-22 04:09:52.073727,nya,1171
2026-01-22 04:09:52.198815,nya,1173
2026-01-22 04:09:52.323641,nya,1175
2026-01-22 04:09:52.448344,nya,1177
2026-01-22 04:09:52.573572,nya,1179
2026-01-22 04:09:52.697743,nya,1181
2026-01-22 04:09:52.821933,nya,1183
2026-01-22 04:09:52.946007,nya,1185
2026-01-22 04:09:53.069664,nya,1187
2026-01-22 04:09:53.193773,nya,1189
2026-01-22 04:09:53.317919,nya,1191
2026-01-22 04:09:53.442000,nya,1193
2026-01-22 04:09:53.567190,nya,1195
2026-01-22 04:09:53.691481,nya,1197
2026-01-22 04:09:53.816609,nya,1199
2026-01-22 04:09:53.942373,nya,1201
2026-01-22 04:09:54.068049,nya,1203
2026-01-22 04:09:54.193671,nya,1205
2026-01-22 04:09:54.303818,nya,1207
2026-01-22 04:09:54.428250,nya,1209
2026-01-22 04:09:54.553087,nya,1211
2026-01-22 04:09:54.677070,nya,1213
2026-01-22 04:09:54.800877,nya,1215
2026-01-22 04:09:54.894136,nya,1217
2026-01-22 04:09:55.017330,nya,1219
2026-01-22 04:09:55.140537,nya,1221
2026-01-22 04:09:55.265095,nya,1223
2026-01-22 04:09:55.390062,nya,1225
2026-01-22 04:09:55.513245,nya,1227
2026-01-22 04:09:55.637716,nya,1229
2026-01-22 04:09:55.763488,nya,1231
2026-01-22 04:09:55.885761,nya,1233
2026-01-22 04:09:56.010837,nya,1235
2026-01-22 04:09:56.134727,nya,1237
2026-01-22 04:09:56.258958,nya,1239
2026-01-22 04:09:56.383328,nya,1241
2026-01-22 04:09:56.507643,nya,1243
2026-01-22 04:09:56.631990,nya,1245
2026-01-22 04:09:56.756470,nya,1247
2026-01-22 04:09:56.881740,nya,1249
2026-01-22 04:09:57.005082,nya,1251
2026-01-22 04:09:57.128336,nya,1253
2026-01-22 04:09:57.252224,nya,1255
2026-01-22 04:09:57.375633,nya,1257
2026-01-22 04:09:57.499464,nya,1259
2026-01-22 04:09:57.625636,nya,1261
2026-01-22 04:09:57.749593,nya,1263
2026-01-22 04:09:57.874584,nya,1265
2026-01-22 04:09:58.000487,nya,1267
2026-01-22 04:09:58.123554,nya,1269
2026-01-22 04:09:58.248481,nya,1271
2026-01-22 04:09:58.373702,nya,1273
2026-01-22 04:09:58.498461,nya,1275
2026-01-22 04:09:58.621888,nya,1277
2026-01-22 04:09:58.744872,nya,1279
2026-01-22 04:09:58.869714,nya,1281
2026-01-22 04:09:58.995057,nya,1283
2026-01-22 04:09:59.118840,nya,1285
2026-01-22 04:09:59.243770,nya,1287
2026-01-22 04:09:59.367695,nya,1289
2026-01-22 04:09:59.492870,nya,1291
2026-01-22 04:09:59.615570,nya,1293
2026-01-22 04:09:59.739764,nya,1295
2026-01-22 04:09:59.864992,nya,1297
2026-01-22 04:09:59.986795,nya,1299
2026-01-22 04:10:00.111516,nya,1301
2026-01-22 04:10:00.235385,nya,1303
2026-01-22 04:10:00.359137,nya,1305
2026-01-22 04:10:00.481991,nya,1307
2026-01-22 04:10:00.606147,nya,1309
2026-01-22 04:10:00.730747,nya,1311
2026-01-22 04:10:00.855031,nya,1313
2026-01-22 04:10:00.978080,nya,1315
2026-01-22 04:10:01.100661,nya,1317
2026-01-22 04:10:01.225745,nya,1319
2026-01-22 04:10:01.349449,nya,1321
2026-01-22 04:10:01.473787,nya,1323
2026-01-22 04:10:01.597382,nya,1325
2026-01-22 04:10:01.721768,nya,1327
2026-01-22 04:10:01.845189,nya,1329
2026-01-22 04:10:01.968504,nya,1331
2026-01-22 04:10:02.090861,nya,1333
2026-01-22 04:10:02.213687,nya,1335
2026-01-22 04:10:02.336508,nya,1337
2026-01-22 04:10:02.460638,nya,1339
2026-01-22 04:10:02.585519,nya,1341
2026-01-22 04:10:02.709042,nya,1343
2026-01-22 04:10:02.832788,nya,1345
2026-01-22 04:10:02.955793,nya,1347
2026-01-22 04:10:03.079916,nya,1349
2026-01-22 04:10:03.204078,nya,1351
2026-01-22 04:10:03.329478,nya,1353
2026-01-22 04:10:03.452484,nya,1355
2026-01-22 04:10:03.577893,nya,1357
2026-01-22 04:10:03.701602,nya,1359
2026-01-22 04:10:03.826905,nya,1361
2026-01-22 04:10:03.951460,nya,1363
2026-01-22 04:10:04.076900,nya,1365
2026-01-22 04:10:04.199593,nya,1367
2026-01-22 04:10:04.323559,nya,1369
2026-01-22 04:10:04.448149,nya,1371
2026-01-22 04:10:04.572685,nya,1373
2026-01-22 04:10:04.697733,nya,1375
2026-01-22 04:10:04.821081,nya,1377
2026-01-22 04:10:04.947342,nya,1379
2026-01-22 04:10:05.070927,nya,1381
2026-01-22 04:10:05.193024,nya,1383
2026-01-22 04:10:05.317756,nya,1385
2026-01-22 04:10:05.443030,nya,1387
2026-01-22 04:10:05.567008,nya,1389
2026-01-22 04:10:05.690683,nya,1391
2026-01-22 04:10:05.816559,nya,1393
2026-01-22 04:10:05.940438,nya,1395
2026-01-22 04:10:06.064027,nya,1397
2026-01-22 04:10:06.187751,nya,1399
2026-01-22 04:10:06.310849,nya,1401
2026-01-22 04:10:06.438271,nya,1403
2026-01-22 04:10:06.562578,nya,1405
2026-01-22 04:10:06.687469,nya,1407
2026-01-22 04:10:06.811723,nya,1409
2026-01-22 04:10:06.934054,nya,1411
2026-01-22 04:10:07.058965,nya,1413
2026-01-22 04:10:07.184032,nya,1415
2026-01-22 04:10:07.306038,nya,1417
2026-01-22 04:10:07.429720,nya,1419
2026-01-22 04:10:07.554067,nya,1421
2026-01-22 04:10:07.678294,nya,1423
2026-01-22 04:10:07.801769,nya,1425
2026-01-22 04:10:07.925169,nya,1427
2026-01-22 04:10:08.049857,nya,1429
2026-01-22 04:10:08.173787,nya,1431
2026-01-22 04:10:08.298528,nya,1433
2026-01-22 04:10:08.423423,nya,1435
2026-01-22 04:10:08.547417,nya,1437
2026-01-22 04:10:08.671559,nya,1439
2026-01-22 04:10:08.796253,nya,1441
2026-01-22 04:10:08.921402,nya,1443
2026-01-22 04:10:09.045739,nya,1445
2026-01-22 04:10:09.168798,nya,1447
2026-01-22 04:10:09.293683,nya,1449
2026-01-22 04:10:09.417105,nya,1451
2026-01-22 04:10:09.540733,nya,1453
2026-01-22 04:10:09.663377,nya,1455
2026-01-22 04:10:09.787611,nya,1457
2026-01-22 04:10:09.911528,nya,1459
2026-01-22 04:10:10.035521,nya,1461
2026-01-22 04:10:10.159244,nya,1463
2026-01-22 04:10:10.283661,nya,1465
2026-01-22 04:10:10.409402,nya,1467
2026-01-22 04:10:10.532676,nya,1469
2026-01-22 04:10:10.657907,nya,1471
2026-01-22 04:10:10.782488,nya,1473
2026-01-22 04:10:10.906096,nya,1475
2026-01-22 04:10:11.030773,nya,1477
2026-01-22 04:10:11.154781,nya,1479
2026-01-22 04:10:11.277847,nya,1481
2026-01-22 04:10:11.401458,nya,1483
2026-01-22 04:10:11.526955,nya,1485
2026-01-22 04:10:11.651590,nya,1487
2026-01-22 04:10:11.776807,nya,1489
2026-01-22 04:10:11.902556,nya,1491
2026-01-22 04:10:12.025525,nya,1493
2026-01-22 04:10:12.150737,nya,1495
2026-01-22 04:10:12.274735,nya,1497
2026-01-22 04:10:12.398608,nya,1499
2026-01-22 04:10:12.522504,nya,1501
2026-01-22 04:10:12.646104,nya,1503
2026-01-22 04:10:12.769666,nya,1505
2026-01-22 04:10:12.892782,nya,1507
2026-01-22 04:10:13.015908,nya,1509
2026-01-22 04:10:13.140586,nya,1511
2026-01-22 04:10:13.265912,nya,1513
2026-01-22 04:10:13.389584,nya,1515
2026-01-22 04:10:13.513859,nya,1517
2026-01-22 04:10:13.639694,nya,1519
2026-01-22 04:10:13.763666,nya,1521
2026-01-22 04:10:13.888588,nya,1523
2026-01-22 04:10:14.013017,nya,1525
2026-01-22 04:10:14.137434,nya,1527
2026-01-22 04:10:14.261726,nya,1529
2026-01-22 04:10:14.385233,nya,1531
2026-01-22 04:10:14.509155,nya,1533
2026-01-22 04:10:14.633463,nya,1535
2026-01-22 04:10:14.759075,nya,1537
2026-01-22 04:10:14.883986,nya,1539
2026-01-22 04:10:15.009211,nya,1541
2026-01-22 04:10:15.132802,nya,1543
2026-01-22 04:10:15.255687,nya,1545
2026-01-22 04:10:15.381008,nya,1547
2026-01-22 04:10:15.503741,nya,1549
2026-01-22 04:10:15.627702,nya,1551
2026-01-22 04:10:15.751649,nya,1553
2026-01-22 04:10:15.877201,nya,1555
2026-01-22 04:10:16.001006,nya,1557
2026-01-22 04:10:16.125740,nya,1559
2026-01-22 04:10:16.251583,nya,1561
2026-01-22 04:10:16.377277,nya,1563
2026-01-22 04:10:16.502486,nya,1565
2026-01-22 04:10:16.627120,nya,1567
2026-01-22 04:10:16.751541,nya,1569
2026-01-22 04:10:16.874997,nya,1571
2026-01-22 04:10:16.998289,nya,1573
2026-01-22 04:10:17.123593,nya,1575
2026-01-22 04:10:17.247852,nya,1577
2026-01-22 04:10:17.373378,nya,1579
2026-01-22 04:10:17.497428,nya,1581
2026-01-22 04:10:17.621365,nya,1583
2026-01-22 04:10:17.743669,nya,1585
2026-01-22 04:10:17.867314,nya,1587
2026-01-22 04:10:17.992203,nya,1589
2026-01-22 04:10:18.117362,nya,1591
2026-01-22 04:10:18.244517,nya,1593
2026-01-22 04:10:18.367843,nya,1595
2026-01-22 04:10:18.491645,nya,1597
2026-01-22 04:10:18.616301,nya,1599
2026-01-22 04:10:18.739418,nya,1601
2026-01-22 04:10:18.863810,nya,1603
2026-01-22 04:10:18.989908,nya,1605
2026-01-22 04:10:19.113608,nya,1607
2026-01-22 04:10:19.236237,nya,1609
2026-01-22 04:10:19.360929,nya,1611
2026-01-22 04:10:19.483664,nya,1613
2026-01-22 04:10:19.607805,nya,1615
2026-01-22 04:10:19.732822,nya,1617
2026-01-22 04:10:19.857673,nya,1619
2026-01-22 04:10:19.982704,nya,1621
2026-01-22 04:10:20.105029,nya,1623
2026-01-22 04:10:20.228885,nya,1625
2026-01-22 04:10:20.351075,nya,1627
2026-01-22 04:10:20.475157,nya,1629
2026-01-22 04:10:20.597884,nya,1631
2026-01-22 04:10:20.723509,nya,1633
2026-01-22 04:10:20.850530,nya,1635
2026-01-22 04:10:20.974529,nya,1637
2026-01-22 04:10:21.097754,nya,1639
2026-01-22 04:10:21.220593,nya,1641
2026-01-22 04:10:21.343194,nya,1643
2026-01-22 04:10:21.467010,nya,1645
2026-01-22 04:10:21.591814,nya,1647
2026-01-22 04:10:21.716078,nya,1649
2026-01-22 04:10:21.841236,nya,1651
2026-01-22 04:10:21.965030,nya,1653
2026-01-22 04:10:22.089665,nya,1655
2026-01-22 04:10:22.214041,nya,1657
2026-01-22 04:10:22.337878,nya,1659
2026-01-22 04:10:22.462789,nya,1661
2026-01-22 04:10:22.587175,nya,1663
2026-01-22 04:10:22.711799,nya,1665
2026-01-22 04:10:22.837157,nya,1667
2026-01-22 04:10:22.961400,nya,1669
2026-01-22 04:10:23.086805,nya,1671
2026-01-22 04:10:23.212293,nya,1673
2026-01-22 04:10:23.333847,nya,1675
2026-01-22 04:10:23.457779,nya,1677
2026-01-22 04:10:23.581606,nya,1679
2026-01-22 04:10:23.705049,nya,1681
